127,0.0012223829,0.0019953009
128,0.0018727692,0.0023403335
129,0.0015440995,0.001837282
130,0.0017049086,0.0016101705
131,0.0020687822,0.0016791376
132,0.0014279287,0.0021400733
133,0.0015380317,0.0015418036
134,0.0011827361,0.0019160442
135,0.0017788492,0.002446256
136,0.0013167268,0.0019389752
137,0.0014882956,0.002010523
138,0.0014555936,0.0022098238
139,0.0014792797,0.0015477246
140,0.0018590676,0.0013971615
141,0.0020518403,0.002223017
142,0.0011264393,0.0014164514
143,0.0014081155,0.0022527229
144,0.0020929608,0.0021797076
145,0.001369634,0.0016823118
146,0.0015092848,0.0013974409
147,0.0013082819,0.0021264073
148,0.0015174751,0.0018754333
149,0.0013738036,0.0020435983
150,0.0013508126,0.0023125573
151,0.0013612944,0.0014628929
152,0.0012869452,0.0017319827
153,0.0022829275,0.0029441013
154,0.0014127837,0.0018121405
155,0.0014350341,0.0018902867
156,0.001550466,0.0015415283
157,0.0012269304,0.0020087042
158,0.0018562812,0.0018253347
159,0.001276907,0.0024858702
160,0.0010994361,0.0015287393
161,0.0014417744,0.0023715259
162,0.00138329,0.002349299
163,0.00093374844,0.0017580733
164,0.0014683245,0.0023542815
165,0.0011612976,0.0014820879
166,0.0014424652,0.0018198862
167,0.000955918,0.0017286944
168,0.0010772141,0.002203341
169,0.0012750442,0.002016251
170,0.0015932355,0.0016506665
171,0.0012035731,0.0017912338
172,0.0012049144,0.0021630349
173,0.0018395173,0.0018135004
174,0.0008835831,0.001517769
175,0.0016266769,0.0017821535
176,0.0011236573,0.0018789654
177,0.0013947662,0.0016820005
178,0.0016524957,0.0014910866
179,0.0011289247,0.002286147
180,0.0010707076,0.0014463549
181,0.0014884805,0.0015365592
182,0.0014699593,0.0023424458
183,0.001636851,0.0020265807
184,0.0014029332,0.0020457432
185,0.0012282563,0.0014857652
186,0.0009034072,0.0020160768
187,0.0016957753,0.002093641
188,0.00091686053,0.001372508
189,0.0015121227,0.0022677735
190,0.0010249853,0.0012531652
191,0.0013065098,0.001774128
192,0.0011200353,0.002102729
193,0.0018145101,0.0012495744
194,0.00138296,0.0014723392
195,0.00143832,0.0014454012
196,0.00095760764,0.0020451252
197,0.0013233449,0.0017530777
198,0.0011914838,0.0021326344
199,0.0011964933,0.0016658747
200,0.0008822336,0.0022975544
